Proportion White,Proportion Black or African American,Proportion American Indian and Alaska Native,Proportion Asian,Proportion Native Hawaiian and Other Pacific Islander,Proportion Some other race,Proportion Two or more races,Proportion Hispanic or Latino (of any race),Year,Turnout,Turnout_R,Turnout_DFL,TotalPop,FemaleProp,MillenialProp,GenXProp,BoomerProp,SilentProp,Midterms,Region_Central,Region_Northland,Region_Northwest,Region_Southern,Region_Southwest,Region_Twin Cities,Region_West Central,Prop Above Bachelor
0.8680728667305848,0.0028763183125599234,0.08226270373921381,0.009204218600191754,0.0038350910834132313,0.013039309683604986,0.020709491850431447,0.01879194630872483,2010,0.6643421664342166,0.2624360762436076,0.3616922361692237,4302,0.504416550441655,0.1585309158530916,0.22152487215248728,0.4411901441190144,0.1592282659228266,1,0,1,0,0,0,0,0,0.396
0.9062905598338672,0.006229990481958986,0.004672492861469239,0.028813705979060317,0.00034611058233105475,0.03703383230942287,0.01661330795189063,0.06801072942805228,2010,0.5217927170868347,0.2443697478991597,0.2397759103641457,8925,0.5136134453781512,0.18554621848739491,0.2304761904761905,0.3421848739495798,0.2118767507002801,1,0,0,0,0,1,0,0,0.199
0.9632665308507448,0.006143301590309692,0.01179703415928365,0.00454825413369972,0.0,0.0007264572574659276,0.013518422008496392,0.013581592204797776,2010,0.5736984028209915,0.310392034847542,0.21864758348890276,48210,0.5051649035469821,0.21559842356357609,0.23841526654221115,0.34947106409458617,0.16579547811657333,1,1,0,0,0,0,0,0,0.242
0.8375141589005402,0.05367499428782553,0.0028390722456380865,0.046489808022323664,0.00012639705203183258,0.02773686078337004,0.031618708708270736,0.06574591275686555,2010,0.5536020714331831,0.3142761027425422,0.22261450478950964,294289,0.5164277292049652,0.25839565868924763,0.3077790879033875,0.3121183598435551,0.09084607307782486,1,0,0,0,0,0,1,0,0.40800000000000003
0.9642453710525024,0.0032906045872010217,0.0026521290702814205,0.00888954373557291,0.0,0.00775993320563823,0.013162418348804087,0.04852413928588969,2010,0.5575486843023661,0.2974104837021009,0.2179800376910728,14327,0.5019892510644238,0.23752355692049976,0.3022963635094577,0.3045299085642493,0.12284497801354087,1,0,0,0,1,0,0,0,0.238
0.9736585101188217,0.0057511800770441105,0.0037436926916607893,0.0021431284249362487,0.0,0.0037708208995713742,0.010932667787965929,0.014432206608431447,2010,0.5570011730830756,0.2268316092566919,0.265436706835875,28131,0.5024705840531798,0.2182645480075361,0.2249120187693292,0.34602395933312,0.1786996551846717,1,0,0,0,0,0,0,1,0.25
0.9747149231531981,0.001983143282102132,0.0007790920036829804,0.003328847652100007,0.0,0.005524470571570224,0.013669523337346836,0.06211488065727035,2010,0.5831638517994517,0.2630648156335662,0.26907772570519056,11309,0.5096825537182775,0.1872844637014767,0.2171721637633743,0.3581218498540985,0.2099213016181802,1,0,0,0,1,0,0,0,0.169
0.9817981510753458,0.0041672654116970825,0.0007663936389327967,0.0043588638214302824,9.579920486659959e-05,0.0015806868802988937,0.00723283996742827,0.01274129424725775,2010,0.5353484254458075,0.2188567092449728,0.26855950423675223,15814,0.5095485013279373,0.20007588212975844,0.23921841406348804,0.3434931073732136,0.18837738712533197,1,0,0,0,1,0,0,0,0.204
0.9472537478455986,0.013202822672433416,0.00286169555461611,0.014275958505414459,0.00022763487366264515,0.010568761991479951,0.0116093785567949,0.09365549087834542,2010,0.5569973718791065,0.2130009855453351,0.3066277923784494,24352,0.5085824572930355,0.19994250985545334,0.2366130091984231,0.3416146517739816,0.19242772667542707,1,0,0,0,1,0,0,0,0.16799999999999998
0.9534768568353068,0.01209903121636168,0.011324004305705059,0.0052744886975242215,0.0,0.0012486544671689989,0.016576964477933262,0.031130247578040907,2010,0.5549950403854329,0.34725804166076235,0.19787445089981576,35285,0.5091965424401304,0.21283831656511265,0.25979878135184925,0.34144820745359217,0.15703556752160974,1,0,0,0,1,0,0,0,0.24300000000000002
0.9745919569241124,0.00033653037186606087,0.004374894834258792,0.001177856301531213,0.0,0.0020191822311963654,0.01749957933703517,0.01901396601043244,2010,0.6509013785790032,0.2050901378579003,0.3893955461293743,4715,0.5039236479321315,0.18960763520678686,0.22014846235418875,0.3580063626723224,0.2067868504772004,1,0,0,0,0,0,0,1,0.195
0.7375653806237673,0.1244739573211827,0.006614761859476624,0.06882527816483566,0.00040272396869172597,0.027102413449492047,0.03501548461255391,0.06806779324631078,2010,0.5270116474707806,0.2207978707912618,0.26493571375763675,892726,0.5138474739169689,0.3042512484233684,0.2682637225755719,0.2910221053268304,0.10347407827261668,1,0,0,0,0,0,1,0,0.476
0.9721143100420414,0.004629876004470225,0.002075461657176308,0.004044489383215368,0.0002660848278431164,0.0018093768293331914,0.015060401255920388,0.009153318077803205,2010,0.5422804146208402,0.2472040370976541,0.23827059465357334,14664,0.5097517730496454,0.19360338243316969,0.246112929623568,0.36320240043644303,0.16721222040370975,1,0,0,0,1,0,0,0,0.226
0.9430232558139536,0.0065891472868217045,0.021414728682170543,0.006056201550387597,0.0001937984496124031,0.0029069767441860465,0.01981589147286821,0.018604651162790697,2010,0.6149511645379414,0.3333333333333333,0.23459804658151764,15972,0.4996243425995492,0.17067367893814175,0.23447282744803405,0.38648885549712,0.1823190583521162,1,0,0,1,0,0,0,0,0.254
0.9575934063076884,0.005928082993161905,0.004576064064896909,0.008736122305712279,0.00023400327604586465,0.0037440524167338335,0.0191882686357609,0.017758248615480615,2010,0.5297973141452641,0.2970826060627649,0.1930680725252021,28073,0.4985217112528052,0.2507391443735974,0.2900295657749439,0.3135397000676807,0.11356107291703772,1,1,0,0,0,0,0,0,0.177
0.9296013757826967,0.0049387071170297215,0.03514419260957757,0.004211129729253021,0.00011023899814798484,0.0021606843637005037,0.02383367139959432,0.012523150189611077,2010,0.5625833167881555,0.25844513146325554,0.26902459086138925,35257,0.499758913123635,0.1852681736960036,0.2290892588705789,0.38571063902203817,0.16870408713163346,1,0,1,0,0,0,0,0,0.223
0.9557217357079604,0.0022631112860375872,0.0008855652858407951,0.021942339860277483,0.00029518842861359833,0.009150841287021549,0.009741218144248746,0.03276591557610942,2010,0.5485290419914508,0.2563490067890369,0.2462911742519487,7954,0.4973598189590143,0.19348755343223534,0.23635906462157405,0.34108624591400555,0.1985164697007795,1,0,0,0,0,1,0,0,0.212
0.9665158939565272,0.003392385978137957,0.0097374041965071,0.004774469154416384,6.282196255811031e-05,0.0018846588767433095,0.013632365875109938,0.015454202789295138,2010,0.5341489103135381,0.28356153285262903,0.20691890140160416,12343,0.4968808231386211,0.1997893542898809,0.26209187393664424,0.3633638499554404,0.145021469658916,1,1,0,0,0,0,0,0,0.137
0.8883792048929664,0.036838390966831336,0.005504587155963303,0.007245354034344859,0.0,0.048153375676311456,0.013879087273582686,0.11745471653728536,2010,0.5432663864237895,0.2548964658259381,0.25103534174061964,32115,0.5068348123929628,0.24004359333644715,0.2336602833566869,0.3324926047018527,0.15481862058228246,1,0,0,0,0,1,0,0,0.22499999999999998
0.9799368800721372,0.006311992786293959,0.002028854824165916,0.003832281334535618,0.0,0.0004508566275924256,0.007439134355275024,0.0193868349864743,2010,0.5615901455767077,0.11646136618141098,0.4174132138857783,3572,0.5005599104143337,0.14585666293393054,0.2273236282194849,0.3818589025755879,0.2225643896976484,1,0,0,1,0,0,0,0,0.20700000000000002
0.9362722351121424,0.00920340293890178,0.03642691415313225,0.004408352668213457,0.0,0.0002320185614849188,0.01345707656612529,0.0019334880123743235,2010,0.4859502563128916,0.20571482817543196,0.2528953863679514,10534,0.5052211885323714,0.16783747864059234,0.2397000189861401,0.384659198784887,0.1763812416935637,1,0,1,0,0,0,0,0,0.184
0.9720936957779064,0.010121457489878544,0.0020242914979757085,0.004048582995951417,0.0,0.003759398496240601,0.007952573742047426,0.02096587622903413,2010,0.6400839454354671,0.20531654424623996,0.39104582021685896,5718,0.5031479538300105,0.15442462399440365,0.21143756558237145,0.3774046869534802,0.2336481287163344,1,0,0,0,0,1,0,0,0.184
0.9691260143643315,0.008954388583154557,0.005223393340173493,0.0,0.0006529241675216862,0.0041973696483536965,0.01184590989646488,0.013897957280104468,2010,0.6392621270781144,0.2658847642905944,0.3492370758369392,8782,0.4956729674333865,0.17786381234342974,0.2148713277157823,0.3832839899795035,0.19961284445456606,1,0,1,0,0,0,0,0,0.272
0.9400153806716228,0.0010253781081773904,0.0030761343245321714,0.011535503716995642,0.0,0.0,0.04434760317867213,0.012304537298128686,2010,0.5915012406947889,0.21650124069478907,0.3219602977667494,3224,0.4869727047146402,0.1510545905707196,0.23014888337468986,0.41904466501240695,0.17524813895781638,1,0,0,1,0,0,0,0,0.17
0.9573598553345388,0.007703435804701626,0.0034358047016274863,0.004520795660036167,7.233273056057866e-05,0.01631103074141049,0.010596745027124774,0.05616636528028933,2010,0.5643392123701377,0.34940806958202464,0.2003382459531288,20695,0.4948055085769509,0.22401546267214306,0.2810340661995651,0.33302730128050256,0.13481517274704036,1,0,0,0,1,0,0,0,0.214
0.9756602796478508,0.00224408769204212,0.006732263076126359,0.001380977041256689,0.0,0.006904885206283446,0.007077507336440531,0.01605385810460901,2010,0.5424693520140105,0.19286339754816112,0.3042907180385289,4568,0.5032837127845884,0.18279334500875652,0.21694395796847635,0.33822241681260945,0.2397110332749562,1,0,0,0,0,1,0,0,0.189
0.8904168289832489,0.029723412543825482,0.005414881184261785,0.035138293728087265,0.0,0.029996104402025717,0.009310479158550836,0.06178418387222439,2010,0.4597783339292098,0.19066346595842484,0.2361203330098575,19579,0.5083507840032688,0.2995556463557893,0.2337198018284897,0.2826497778231779,0.13279534194800552,1,0,0,0,0,1,0,0,0.267
0.954990814451929,0.0016422646551244224,0.0020876245615988427,0.0061515337081779215,0.0,0.01942882591994656,0.015698936703223292,0.055168958414518736,2010,0.4941541834124954,0.2237851662404092,0.2123492875411034,27370,0.5067226890756302,0.23229813664596274,0.2777128242601388,0.3131165509682134,0.14669345999269273,1,0,0,0,0,1,0,0,0.173
0.4771897810218978,0.0034671532846715326,0.41478102189781024,0.004379562043795621,0.0040145985401459855,0.0067518248175182476,0.08941605839416059,0.034306569343065696,2010,0.5067814293166406,0.1056338028169014,0.3599374021909233,3834,0.5036515388628064,0.22039645279081896,0.2350026082420449,0.3489827856025039,0.15910276473656754,1,0,0,1,0,0,0,0,0.126
0.9746970019136719,0.0022326174782054007,0.0034020837763129915,0.00212630236019562,0.00021263023601956202,0.002870508186264087,0.014458856049330213,0.04093132043376568,2010,0.5981981981981982,0.1471933471933472,0.4177408177408177,7215,0.4923076923076923,0.1873873873873874,0.24823284823284825,0.35065835065835066,0.1862785862785863,1,0,0,1,0,0,0,0,0.2
0.9759817758629228,0.002674194027633339,0.0009409201208339524,0.007527360966671619,9.90442232456792e-05,0.0016342296835537068,0.01114247511513891,0.03971673352151736,2010,0.5448092828045921,0.28502653993334154,0.1965189482779904,16202,0.5134551289964202,0.19059375385754845,0.2243550178990248,0.35810393778545857,0.2005925194420442,1,0,0,0,1,0,0,0,0.18400000000000002
0.9742790335151988,0.005412661297306659,0.003160994197627089,0.003810513553303889,0.0009959296787044251,0.003074391616870182,0.009266476140989,0.03485753875465489,2010,0.5693367786391043,0.23560149296583405,0.26724088429514786,17415,0.4936548952052828,0.20746482917025552,0.2572494975595751,0.3482055699109963,0.15877117427505025,1,0,0,0,0,1,0,0,0.189
0.9110826741119901,0.00527377074608345,0.051264153870017065,0.004265549868155732,0.0,0.002908329455560725,0.02520552194819296,0.02047463936714751,2010,0.5283697047496789,0.27496790757381256,0.2081643132220796,19475,0.5040821566110398,0.2277278562259307,0.2711168164313222,0.31686777920410786,0.15106546854942235,1,1,0,0,0,0,0,0,0.157
0.9719634703196348,0.005966514459665145,0.001491628614916286,0.005083713850837139,0.0,0.003957382039573821,0.011537290715372907,0.014946727549467275,2010,0.5146308403763356,0.2934539945782172,0.1816297241269335,25084,0.4992026789985648,0.2256418434061553,0.2560596396109073,0.3338781693509807,0.15308563227555413,1,1,0,0,0,0,0,0,0.162
0.9163269465960048,0.033810640032613117,0.0010955972278842234,0.02122401141459437,0.0011465552384834895,0.007618222584590297,0.0187780269058296,0.10938136975132493,2010,0.4898216660415317,0.1678316909332697,0.2870733453813892,29327,0.507484570532274,0.2354144644866505,0.2442459167320217,0.3077027994680669,0.17956149623214104,1,0,0,0,1,0,0,0,0.19999999999999998
0.967860096892355,0.00413564929693962,0.0029540352120997282,0.007798652959943282,0.003899326479971641,0.004608294930875576,0.008743944227815196,0.033676001417936904,2010,0.564625850340136,0.24963028689736766,0.26308784383318545,6762,0.5063590653652765,0.1722863058266785,0.217687074829932,0.3706004140786749,0.2136941733215025,1,0,0,0,0,1,0,0,0.178
0.9337566965629328,0.028622163366038643,0.0022271714922049,0.015289231324866068,0.0,0.007584421838319389,0.012520315415638356,0.041654126286642994,2010,0.5272283079832926,0.1978091260146584,0.2971077311056821,25378,0.5039798250453148,0.3075892505319568,0.2314997241705414,0.29178816297580584,0.11017416660099298,1,0,0,0,1,0,0,0,0.323
0.7975056376271342,0.04174145151640665,0.004510101707395646,0.05996594412996456,0.00046021445993833126,0.07966312301532515,0.016153527543835432,0.2605274057710893,2010,0.37985810259308095,0.18597350411251332,0.16192628869215794,15927,0.488290324606015,0.2550386136748917,0.2431091856595718,0.30514221133923525,0.16117285113329566,1,0,0,0,0,1,0,0,0.135
0.9297981319674599,0.007532389273877674,0.014763482976800241,0.004670081349804157,0.0021090689966857487,0.009189514914130762,0.031937330521241335,0.04820729135281712,2010,0.5200849748937814,0.10158362302047122,0.3872151409810738,5178,0.5077249903437621,0.17130166087292392,0.24121282348397066,0.3503283120896099,0.20915411355735805,1,0,0,1,0,0,0,0,0.156
0.8525355753344348,0.052650162553962584,0.0027847359164312733,0.05961200234504078,9.32686670575068e-05,0.009959761232212332,0.022364493950860737,0.04634786547993392,2010,0.5150258683720973,0.23473118180051275,0.2447175766101789,108047,0.5186354086647478,0.27988745638472146,0.268725647172064,0.30390478217812616,0.11877238609123808,1,0,0,0,1,0,0,0,0.42
0.9561306201684748,0.013554269074773806,0.003570561930183381,0.006534474988733664,0.00012132977432661975,0.0077824383818074685,0.012306305681700005,0.03104308940271085,2010,0.5612322232624493,0.2356114306094245,0.2793678391511747,44862,0.5031875529401275,0.18184655164727387,0.22277205652891088,0.3748829744549953,0.1920779278676832,1,0,0,0,0,0,0,1,0.241
0.9372704153715742,0.016530093246679853,0.01476405764340209,0.007629273806159931,0.0029669398135066397,0.004026561175473298,0.016812658943204294,0.03383724215880192,2010,0.4510190664036818,0.148210763595379,0.275946275946276,10647,0.5115055884286653,0.24570301493378416,0.24683009298393915,0.3226260918568611,0.15027707335399645,1,0,0,1,0,0,0,0,0.174
0.9146110709739568,0.02115801424295593,0.024254309010217773,0.005126088003577941,0.0004472425774933773,0.006089379708948292,0.02831389548284997,0.027625829979014003,2010,0.4753977862331373,0.2400121065375303,0.20403839501902454,23128,0.4599187132480111,0.225700449671394,0.2686354202698029,0.33569699066067105,0.14298685575925285,1,1,0,0,0,0,0,0,0.138
0.9271943995691976,0.013462574044157244,0.013354873451803985,0.009800753904146474,0.0,0.013031771674744213,0.023155627355950455,0.05288099084544965,2010,0.5012468827930174,0.2804100858963702,0.17830423940149626,7218,0.5203657522859518,0.19922416181767802,0.2432806871709615,0.3196176226101413,0.20795234136880025,1,0,0,0,0,1,0,0,0.199
0.9308399366085578,0.014136291600633916,0.011822503961965134,0.007606973058637084,0.0005071315372424723,0.010079239302694136,0.025007923930269408,0.0595879556259905,2010,0.4514697955968324,0.1343753886977072,0.29354450847879265,24119,0.5023840126041711,0.23815249388448945,0.239147560014926,0.32161366557485804,0.15929350304739,1,0,0,1,0,0,0,0,0.239
0.9730296127562642,0.004464692482915718,0.0042824601366742605,0.0034624145785876995,0.0,0.0051936218678815494,0.009567198177676536,0.01184510250569476,2010,0.6123180032354979,0.18569447654263924,0.34388721978275943,8654,0.4995377859949157,0.1922810261150913,0.2196672059163393,0.3667668130344349,0.19690316616593484,1,0,0,0,0,0,0,1,0.225
0.6834070829758734,0.11207688023961107,0.0063985340377176745,0.13590817416956394,0.0003273581071928478,0.01962267274724944,0.04225929772279165,0.07334514832708719,2010,0.4938788255740441,0.16027929857970324,0.29320463893645393,390693,0.5233802499660859,0.3104150829423614,0.24374380907771576,0.2895188805532733,0.11229277207423732,1,0,0,0,0,0,1,0,0.41000000000000003
0.9515091538842158,0.005690252350321623,0.01632855022266205,0.002968827313211281,0.0,0.006679861454725385,0.016823354774863932,0.031914893617021274,2010,0.52734375,0.12239583333333333,0.375,3072,0.490234375,0.21744791666666666,0.2366536458333333,0.3538411458333333,0.16569010416666666,1,0,0,1,0,0,0,0,0.15000000000000002
0.8942739761201695,0.0065476954679676465,0.04930029528822698,0.03145461548337398,0.0,0.008987032995249711,0.009436384645012195,0.028951084863268712,2010,0.5076247306481021,0.20992872534394166,0.25161611138736945,12066,0.5096966683242168,0.1948450190618266,0.2430797281617769,0.3335819658544671,0.19874026189292227,1,0,0,0,0,1,0,0,0.17800000000000002
0.9336445481827276,0.003001000333444481,0.013604534844948316,0.005001667222407469,0.0,0.0336112037345782,0.011137045681893965,0.07642547515838613,2010,0.52791372874326,0.20705101617586066,0.26818747407714644,12055,0.4948154292824554,0.1914558274574865,0.2398175031107425,0.3523019493985898,0.1883036084612194,1,0,0,0,0,1,0,0,0.14700000000000002
0.8874009460040543,0.04174089317525646,0.004161803550586645,0.021991522820812088,0.0007525032250138213,0.02623011241476749,0.017722218809509183,0.07769211868050863,2010,0.4779042074622916,0.2603252793779388,0.20742158080078169,49127,0.4886925723125776,0.28116921448490645,0.25800476316485843,0.28289942394202783,0.11411240254849675,1,0,0,0,1,0,0,0,0.27199999999999996
0.9637848021770986,0.007850115135021981,0.006698764915218757,0.00921080175842579,0.0,0.004710069081013188,0.007745446933221688,0.02574837764287209,2010,0.5178147268408549,0.282101439150482,0.19700992035769174,7157,0.5134833030599413,0.20008383400866284,0.24228028503562946,0.33659354478133297,0.19142098644683528,1,0,0,0,0,1,0,0,0.205
0.93337177269524,0.007495675571785508,0.014094432699083862,0.02838106220770068,0.00012813120635530784,0.0016016400794413481,0.014927285540393362,0.01063489012749055,2010,0.5816362053959965,0.21427328111401214,0.32906875543951264,11490,0.4881636205395997,0.19573542210617928,0.2953872932985204,0.342993907745866,0.1351610095735422,1,0,0,1,0,0,0,0,0.186
0.925216992009104,0.015238104745124856,0.01909629503925572,0.01053640324826681,0.0003843216722484814,0.003054608615793125,0.026473274670207086,0.014689073784769881,2010,0.530788139021127,0.20930956159183547,0.3004573882199197,160695,0.5023927315722331,0.2541709449578394,0.22155636454152275,0.3341485422695168,0.1426989016459753,1,0,1,0,0,0,0,0,0.278
0.8479317513800272,0.030124023227471507,0.007018424259803571,0.05903649007097282,0.0012402322747150332,0.02300523335006093,0.031643845436948884,0.04743709226467848,2010,0.5260382983854173,0.35355306858414354,0.16340936742993062,91231,0.5060889390667646,0.2600870318203242,0.3676929990902215,0.27212241453014874,0.07108329405574859,1,0,0,0,0,0,1,0,0.38899999999999996
0.937404044391806,0.020847041277361058,0.005165153309646006,0.011317278589288065,0.00012062990744396192,0.004880028073869369,0.0202658244505856,0.024487871211124272,2010,0.5250864777379328,0.29910190092348704,0.18228555107740155,63022,0.4876392370918092,0.2829964139506839,0.3359303100504586,0.2702706991209419,0.07729046999460505,1,1,0,0,0,0,0,0,0.267
0.9678411446145616,0.004680082904325734,0.0019388914889349469,0.006485257738851375,0.00020057498161396003,0.009159590827037508,0.009694457444674736,0.08270375075215618,2010,0.5303818678895846,0.2223300114648558,0.2317664697063233,11339,0.502954405150366,0.21686215715671567,0.2666019931210865,0.3247199929447041,0.16262457006790726,1,0,0,0,1,0,0,0,0.167
0.9010614274279096,0.04495610467197272,0.0034947058785248053,0.01993999778733706,0.00014317230787252457,0.013022172184223713,0.017382419742159688,0.030879663675233145,2010,0.48166622079928206,0.2314655804761864,0.20238352074146307,115879,0.4975793715858784,0.3130075337205188,0.23931859957369325,0.272465243918225,0.114283002097015,1,1,0,0,0,0,0,0,0.259
0.9058591718891108,0.02952847486385157,0.0013683259899838535,0.011849703073260174,0.00013683259899838538,0.037300566486959855,0.013956925097835308,0.07213814619194878,2010,0.5523526129812163,0.2399107308908313,0.26903477775711365,26885,0.5096522224288637,0.2322856611493397,0.28052817556258136,0.31180955923377346,0.14457876139111028,1,0,0,0,1,0,0,0,0.248
0.9343372259782832,0.008399918049580004,0.01915591067404221,0.01679983609916001,0.0014341323499282937,0.003892644949805368,0.015980331899200985,0.04578979717271051,2010,0.5786795407098121,0.19963465553235907,0.33507306889352817,7664,0.5147442588726514,0.29984342379958245,0.1864561586638831,0.2695720250521921,0.15983820459290188,1,0,0,0,0,0,0,1,0.28200000000000003
0.9567647368976062,0.01813772013076031,0.002214489085732363,0.001792681640830961,0.0,0.014657808710323737,0.006432563534746388,0.042918907518717714,2010,0.5961766644693474,0.17323665128543178,0.3665128543177323,7585,0.5004614370468029,0.1939353988134476,0.23638760711931445,0.34014502307185235,0.1989452867501648,1,0,0,0,0,1,0,0,0.17300000000000001
0.9560715019519213,0.0028354222313540173,0.002383398397370043,0.0047667967947400865,0.0,0.014177111156770084,0.019765769467844668,0.05337990548592562,2010,0.5021378941742384,0.16782469267771247,0.247407803313736,18710,0.4903794762159273,0.20459647247461246,0.2414751469802245,0.3591127739176911,0.1607696419027258,1,1,0,0,0,0,0,0,0.153
0.9269944068295556,0.004415660877244628,0.04032970267883427,0.0,0.0,0.004710038269060936,0.023550191345304682,0.022667059169855758,2010,0.6551849166062365,0.18636693255982595,0.4162436548223351,2758,0.5097897026831038,0.1646120377084844,0.2131979695431472,0.33176214648295865,0.2654097171863669,1,0,0,0,0,0,0,1,0.181
0.9731795376752472,0.0021568903268157735,0.0023913349275566185,0.004126224973038871,0.0,0.0029071130491864767,0.01523889904815492,0.028742908050827583,2010,0.5428743235117258,0.2360192423331329,0.2533974744437763,16630,0.5019843656043296,0.19867708959711364,0.26319903788334337,0.3515333734215273,0.1576668671076368,1,0,0,0,1,0,0,0,0.212
