Year,Votes,Aitkin,Anoka,Becker,Beltrami,Benton,Big Stone,Blue Earth,Brown,Carlton,Carver,Cass,Chippewa,Chisago,Clay,Clearwater,Cook,Cottonwood,Crow Wing,Dakota,Dodge,Douglas,Faribault,Fillmore,Freeborn,Goodhue,Grant,Hennepin,Houston,Hubbard,Isanti,Itasca,Jackson,Kanabec,Kandiyohi,Kittson,Koochiching,Lac qui Parle,Lake,Lake of the Woods,Le Sueur,Lincoln,Lyon,McLeod,Mahnomen,Marshall,Martin,Meeker,Mille Lacs,Morrison,Mower,Murray,Nicollet,Nobles,Norman,Olmsted,Otter Tail,Pennington,Pine,Pipestone,Polk,Pope,Ramsey,Red Lake,Redwood,Renville,Rice,Rock,Roseau,St. Louis,Scott,Sherburne,Sibley,Stearns,Steele,Stevens,Swift,Todd,Traverse,Wabasha,Wadena,Waseca,Washington,Watonwan,Wilkin,Winona,Wright,Yellow Medicine,District
2010,0.5099801919853726,0.5581867388362652,0.5361604943800099,0.48502628040581836,0.4843941706317144,0.47761658031088083,0.5351066379103763,0.43687440707827535,0.5214696548988497,0.5090506095308459,0.5797331837167259,0.582984223192798,0.5145824590851867,0.572474414203541,0.42452476926804555,0.5490136106438294,0.6643421664342166,0.5217927170868347,0.5736984028209915,0.5536020714331831,0.5575486843023661,0.5570011730830756,0.5831638517994517,0.5353484254458075,0.5569973718791065,0.5549950403854329,0.6509013785790032,0.5270116474707806,0.5422804146208402,0.6149511645379414,0.5297973141452641,0.5625833167881555,0.5485290419914508,0.5341489103135381,0.5432663864237895,0.5615901455767077,0.48595025631289157,0.640083945435467,0.6392621270781144,0.591501240694789,0.5643392123701377,0.5424693520140105,0.45977833392920986,0.49415418341249545,0.5067814293166406,0.5981981981981982,0.5448092828045921,0.5693367786391043,0.528369704749679,0.5146308403763356,0.4898216660415317,0.564625850340136,0.5272283079832926,0.37985810259308095,0.5200849748937814,0.5150258683720973,0.5612322232624493,0.4510190664036818,0.47539778623313733,0.5012468827930174,0.45146979559683237,0.612318003235498,0.49387882557404406,0.52734375,0.5076247306481021,0.52791372874326,0.4779042074622916,0.517814726840855,0.5816362053959965,0.530788139021127,0.5260382983854173,0.5250864777379328,0.5303818678895846,0.481666220799282,0.5523526129812163,0.5786795407098121,0.5961766644693474,0.5021378941742384,0.6551849166062365,0.5428743235117258,0.5220293724966623,0.5425895542794641,0.5915413437355643,0.5098225979283248,0.4899342236396253,0.4446666506035708,0.549614577631819,0.524437743435105,1
2010,0.5507762852000627,0.5581867388362652,0.5361604943800099,0.48502628040581836,0.4843941706317144,0.47761658031088083,0.5351066379103763,0.43687440707827535,0.5214696548988497,0.5090506095308459,0.5797331837167259,0.582984223192798,0.5145824590851867,0.572474414203541,0.42452476926804555,0.5490136106438294,0.6643421664342166,0.5217927170868347,0.5736984028209915,0.5536020714331831,0.5575486843023661,0.5570011730830756,0.5831638517994517,0.5353484254458075,0.5569973718791065,0.5549950403854329,0.6509013785790032,0.5270116474707806,0.5422804146208402,0.6149511645379414,0.5297973141452641,0.5625833167881555,0.5485290419914508,0.5341489103135381,0.5432663864237895,0.5615901455767077,0.48595025631289157,0.640083945435467,0.6392621270781144,0.591501240694789,0.5643392123701377,0.5424693520140105,0.45977833392920986,0.49415418341249545,0.5067814293166406,0.5981981981981982,0.5448092828045921,0.5693367786391043,0.528369704749679,0.5146308403763356,0.4898216660415317,0.564625850340136,0.5272283079832926,0.37985810259308095,0.5200849748937814,0.5150258683720973,0.5612322232624493,0.4510190664036818,0.47539778623313733,0.5012468827930174,0.45146979559683237,0.612318003235498,0.49387882557404406,0.52734375,0.5076247306481021,0.52791372874326,0.4779042074622916,0.517814726840855,0.5816362053959965,0.530788139021127,0.5260382983854173,0.5250864777379328,0.5303818678895846,0.481666220799282,0.5523526129812163,0.5786795407098121,0.5961766644693474,0.5021378941742384,0.6551849166062365,0.5428743235117258,0.5220293724966623,0.5425895542794641,0.5915413437355643,0.5098225979283248,0.4899342236396253,0.4446666506035708,0.549614577631819,0.524437743435105,2
2010,0.572558765236858,0.5581867388362652,0.5361604943800099,0.48502628040581836,0.4843941706317144,0.47761658031088083,0.5351066379103763,0.43687440707827535,0.5214696548988497,0.5090506095308459,0.5797331837167259,0.582984223192798,0.5145824590851867,0.572474414203541,0.42452476926804555,0.5490136106438294,0.6643421664342166,0.5217927170868347,0.5736984028209915,0.5536020714331831,0.5575486843023661,0.5570011730830756,0.5831638517994517,0.5353484254458075,0.5569973718791065,0.5549950403854329,0.6509013785790032,0.5270116474707806,0.5422804146208402,0.6149511645379414,0.5297973141452641,0.5625833167881555,0.5485290419914508,0.5341489103135381,0.5432663864237895,0.5615901455767077,0.48595025631289157,0.640083945435467,0.6392621270781144,0.591501240694789,0.5643392123701377,0.5424693520140105,0.45977833392920986,0.49415418341249545,0.5067814293166406,0.5981981981981982,0.5448092828045921,0.5693367786391043,0.528369704749679,0.5146308403763356,0.4898216660415317,0.564625850340136,0.5272283079832926,0.37985810259308095,0.5200849748937814,0.5150258683720973,0.5612322232624493,0.4510190664036818,0.47539778623313733,0.5012468827930174,0.45146979559683237,0.612318003235498,0.49387882557404406,0.52734375,0.5076247306481021,0.52791372874326,0.4779042074622916,0.517814726840855,0.5816362053959965,0.530788139021127,0.5260382983854173,0.5250864777379328,0.5303818678895846,0.481666220799282,0.5523526129812163,0.5786795407098121,0.5961766644693474,0.5021378941742384,0.6551849166062365,0.5428743235117258,0.5220293724966623,0.5425895542794641,0.5915413437355643,0.5098225979283248,0.4899342236396253,0.4446666506035708,0.549614577631819,0.524437743435105,3
2010,0.4994486459081499,0.5581867388362652,0.5361604943800099,0.48502628040581836,0.4843941706317144,0.47761658031088083,0.5351066379103763,0.43687440707827535,0.5214696548988497,0.5090506095308459,0.5797331837167259,0.582984223192798,0.5145824590851867,0.572474414203541,0.42452476926804555,0.5490136106438294,0.6643421664342166,0.5217927170868347,0.5736984028209915,0.5536020714331831,0.5575486843023661,0.5570011730830756,0.5831638517994517,0.5353484254458075,0.5569973718791065,0.5549950403854329,0.6509013785790032,0.5270116474707806,0.5422804146208402,0.6149511645379414,0.5297973141452641,0.5625833167881555,0.5485290419914508,0.5341489103135381,0.5432663864237895,0.5615901455767077,0.48595025631289157,0.640083945435467,0.6392621270781144,0.591501240694789,0.5643392123701377,0.5424693520140105,0.45977833392920986,0.49415418341249545,0.5067814293166406,0.5981981981981982,0.5448092828045921,0.5693367786391043,0.528369704749679,0.5146308403763356,0.4898216660415317,0.564625850340136,0.5272283079832926,0.37985810259308095,0.5200849748937814,0.5150258683720973,0.5612322232624493,0.4510190664036818,0.47539778623313733,0.5012468827930174,0.45146979559683237,0.612318003235498,0.49387882557404406,0.52734375,0.5076247306481021,0.52791372874326,0.4779042074622916,0.517814726840855,0.5816362053959965,0.530788139021127,0.5260382983854173,0.5250864777379328,0.5303818678895846,0.481666220799282,0.5523526129812163,0.5786795407098121,0.5961766644693474,0.5021378941742384,0.6551849166062365,0.5428743235117258,0.5220293724966623,0.5425895542794641,0.5915413437355643,0.5098225979283248,0.4899342236396253,0.4446666506035708,0.549614577631819,0.524437743435105,4
2010,0.47300235165877735,0.5581867388362652,0.5361604943800099,0.48502628040581836,0.4843941706317144,0.47761658031088083,0.5351066379103763,0.43687440707827535,0.5214696548988497,0.5090506095308459,0.5797331837167259,0.582984223192798,0.5145824590851867,0.572474414203541,0.42452476926804555,0.5490136106438294,0.6643421664342166,0.5217927170868347,0.5736984028209915,0.5536020714331831,0.5575486843023661,0.5570011730830756,0.5831638517994517,0.5353484254458075,0.5569973718791065,0.5549950403854329,0.6509013785790032,0.5270116474707806,0.5422804146208402,0.6149511645379414,0.5297973141452641,0.5625833167881555,0.5485290419914508,0.5341489103135381,0.5432663864237895,0.5615901455767077,0.48595025631289157,0.640083945435467,0.6392621270781144,0.591501240694789,0.5643392123701377,0.5424693520140105,0.45977833392920986,0.49415418341249545,0.5067814293166406,0.5981981981981982,0.5448092828045921,0.5693367786391043,0.528369704749679,0.5146308403763356,0.4898216660415317,0.564625850340136,0.5272283079832926,0.37985810259308095,0.5200849748937814,0.5150258683720973,0.5612322232624493,0.4510190664036818,0.47539778623313733,0.5012468827930174,0.45146979559683237,0.612318003235498,0.49387882557404406,0.52734375,0.5076247306481021,0.52791372874326,0.4779042074622916,0.517814726840855,0.5816362053959965,0.530788139021127,0.5260382983854173,0.5250864777379328,0.5303818678895846,0.481666220799282,0.5523526129812163,0.5786795407098121,0.5961766644693474,0.5021378941742384,0.6551849166062365,0.5428743235117258,0.5220293724966623,0.5425895542794641,0.5915413437355643,0.5098225979283248,0.4899342236396253,0.4446666506035708,0.549614577631819,0.524437743435105,5
2010,0.5491373597659638,0.5581867388362652,0.5361604943800099,0.48502628040581836,0.4843941706317144,0.47761658031088083,0.5351066379103763,0.43687440707827535,0.5214696548988497,0.5090506095308459,0.5797331837167259,0.582984223192798,0.5145824590851867,0.572474414203541,0.42452476926804555,0.5490136106438294,0.6643421664342166,0.5217927170868347,0.5736984028209915,0.5536020714331831,0.5575486843023661,0.5570011730830756,0.5831638517994517,0.5353484254458075,0.5569973718791065,0.5549950403854329,0.6509013785790032,0.5270116474707806,0.5422804146208402,0.6149511645379414,0.5297973141452641,0.5625833167881555,0.5485290419914508,0.5341489103135381,0.5432663864237895,0.5615901455767077,0.48595025631289157,0.640083945435467,0.6392621270781144,0.591501240694789,0.5643392123701377,0.5424693520140105,0.45977833392920986,0.49415418341249545,0.5067814293166406,0.5981981981981982,0.5448092828045921,0.5693367786391043,0.528369704749679,0.5146308403763356,0.4898216660415317,0.564625850340136,0.5272283079832926,0.37985810259308095,0.5200849748937814,0.5150258683720973,0.5612322232624493,0.4510190664036818,0.47539778623313733,0.5012468827930174,0.45146979559683237,0.612318003235498,0.49387882557404406,0.52734375,0.5076247306481021,0.52791372874326,0.4779042074622916,0.517814726840855,0.5816362053959965,0.530788139021127,0.5260382983854173,0.5250864777379328,0.5303818678895846,0.481666220799282,0.5523526129812163,0.5786795407098121,0.5961766644693474,0.5021378941742384,0.6551849166062365,0.5428743235117258,0.5220293724966623,0.5425895542794641,0.5915413437355643,0.5098225979283248,0.4899342236396253,0.4446666506035708,0.549614577631819,0.524437743435105,6
2010,0.5143397633572434,0.5581867388362652,0.5361604943800099,0.48502628040581836,0.4843941706317144,0.47761658031088083,0.5351066379103763,0.43687440707827535,0.5214696548988497,0.5090506095308459,0.5797331837167259,0.582984223192798,0.5145824590851867,0.572474414203541,0.42452476926804555,0.5490136106438294,0.6643421664342166,0.5217927170868347,0.5736984028209915,0.5536020714331831,0.5575486843023661,0.5570011730830756,0.5831638517994517,0.5353484254458075,0.5569973718791065,0.5549950403854329,0.6509013785790032,0.5270116474707806,0.5422804146208402,0.6149511645379414,0.5297973141452641,0.5625833167881555,0.5485290419914508,0.5341489103135381,0.5432663864237895,0.5615901455767077,0.48595025631289157,0.640083945435467,0.6392621270781144,0.591501240694789,0.5643392123701377,0.5424693520140105,0.45977833392920986,0.49415418341249545,0.5067814293166406,0.5981981981981982,0.5448092828045921,0.5693367786391043,0.528369704749679,0.5146308403763356,0.4898216660415317,0.564625850340136,0.5272283079832926,0.37985810259308095,0.5200849748937814,0.5150258683720973,0.5612322232624493,0.4510190664036818,0.47539778623313733,0.5012468827930174,0.45146979559683237,0.612318003235498,0.49387882557404406,0.52734375,0.5076247306481021,0.52791372874326,0.4779042074622916,0.517814726840855,0.5816362053959965,0.530788139021127,0.5260382983854173,0.5250864777379328,0.5303818678895846,0.481666220799282,0.5523526129812163,0.5786795407098121,0.5961766644693474,0.5021378941742384,0.6551849166062365,0.5428743235117258,0.5220293724966623,0.5425895542794641,0.5915413437355643,0.5098225979283248,0.4899342236396253,0.4446666506035708,0.549614577631819,0.524437743435105,7
2010,0.54384949011317,0.5581867388362652,0.5361604943800099,0.48502628040581836,0.4843941706317144,0.47761658031088083,0.5351066379103763,0.43687440707827535,0.5214696548988497,0.5090506095308459,0.5797331837167259,0.582984223192798,0.5145824590851867,0.572474414203541,0.42452476926804555,0.5490136106438294,0.6643421664342166,0.5217927170868347,0.5736984028209915,0.5536020714331831,0.5575486843023661,0.5570011730830756,0.5831638517994517,0.5353484254458075,0.5569973718791065,0.5549950403854329,0.6509013785790032,0.5270116474707806,0.5422804146208402,0.6149511645379414,0.5297973141452641,0.5625833167881555,0.5485290419914508,0.5341489103135381,0.5432663864237895,0.5615901455767077,0.48595025631289157,0.640083945435467,0.6392621270781144,0.591501240694789,0.5643392123701377,0.5424693520140105,0.45977833392920986,0.49415418341249545,0.5067814293166406,0.5981981981981982,0.5448092828045921,0.5693367786391043,0.528369704749679,0.5146308403763356,0.4898216660415317,0.564625850340136,0.5272283079832926,0.37985810259308095,0.5200849748937814,0.5150258683720973,0.5612322232624493,0.4510190664036818,0.47539778623313733,0.5012468827930174,0.45146979559683237,0.612318003235498,0.49387882557404406,0.52734375,0.5076247306481021,0.52791372874326,0.4779042074622916,0.517814726840855,0.5816362053959965,0.530788139021127,0.5260382983854173,0.5250864777379328,0.5303818678895846,0.481666220799282,0.5523526129812163,0.5786795407098121,0.5961766644693474,0.5021378941742384,0.6551849166062365,0.5428743235117258,0.5220293724966623,0.5425895542794641,0.5915413437355643,0.5098225979283248,0.4899342236396253,0.4446666506035708,0.549614577631819,0.524437743435105,8
2012,0.6792014157077072,0.6949868073878628,0.7419297271573604,0.6631104311767785,0.6573155197440531,0.6786794008519994,0.6939379004435683,0.6597557240217474,0.7045294767500251,0.6832080754494547,0.7938115036042234,0.7250324254215305,0.6684497699796726,0.7308804269935012,0.6269868693849343,0.6440858578170193,0.7736635038185605,0.6687012546625974,0.7216323002839857,0.768249028786406,0.7149044410834594,0.7398556310883734,0.7002793547805714,0.6906429427724147,0.693999669858039,0.7321433614821928,0.751713796058269,0.7427006882418017,0.7189144849271994,0.72355799177775,0.7138941598144635,0.6779947586440105,0.6880630630630631,0.6611757105943152,0.6668936486319178,0.6979789353828636,0.6225747873458854,0.7157913540550197,0.7830705962988348,0.701310861423221,0.7158127889060092,0.7029924073246985,0.6426177092465577,0.6870004052013113,0.5726184279021344,0.6805957798924286,0.6903689806128831,0.710796766743649,0.6844455985458322,0.6685328568592416,0.6317017893989108,0.7187639946260636,0.7196396536931596,0.5361596009975063,0.6451804839349464,0.7139577510798156,0.7078219494841693,0.6063937910006467,0.612511955482132,0.660832745236415,0.6128778141714002,0.7342289719626168,0.6999462560461948,0.6564035375040943,0.6570926143024619,0.6577966101694915,0.6506814942690247,0.688904593639576,0.6420159334949774,0.7196792371044647,0.7546665268456376,0.7261025696830258,0.6954216015555948,0.6745639000709384,0.7140522875816994,0.7360445538142728,0.7188247806434459,0.6347686547205135,0.6947955390334573,0.7099964041711615,0.6607848809179443,0.6690941264547744,0.7882816128818207,0.618979323532927,0.648,0.6554314283663852,0.7573816434791312,0.7033647028490396,1
2012,0.7576915085745337,0.6949868073878628,0.7419297271573604,0.6631104311767785,0.6573155197440531,0.6786794008519994,0.6939379004435683,0.6597557240217474,0.7045294767500251,0.6832080754494547,0.7938115036042234,0.7250324254215305,0.6684497699796726,0.7308804269935012,0.6269868693849343,0.6440858578170193,0.7736635038185605,0.6687012546625974,0.7216323002839857,0.768249028786406,0.7149044410834594,0.7398556310883734,0.7002793547805714,0.6906429427724147,0.693999669858039,0.7321433614821928,0.751713796058269,0.7427006882418017,0.7189144849271994,0.72355799177775,0.7138941598144635,0.6779947586440105,0.6880630630630631,0.6611757105943152,0.6668936486319178,0.6979789353828636,0.6225747873458854,0.7157913540550197,0.7830705962988348,0.701310861423221,0.7158127889060092,0.7029924073246985,0.6426177092465577,0.6870004052013113,0.5726184279021344,0.6805957798924286,0.6903689806128831,0.710796766743649,0.6844455985458322,0.6685328568592416,0.6317017893989108,0.7187639946260636,0.7196396536931596,0.5361596009975063,0.6451804839349464,0.7139577510798156,0.7078219494841693,0.6063937910006467,0.612511955482132,0.660832745236415,0.6128778141714002,0.7342289719626168,0.6999462560461948,0.6564035375040943,0.6570926143024619,0.6577966101694915,0.6506814942690247,0.688904593639576,0.6420159334949774,0.7196792371044647,0.7546665268456376,0.7261025696830258,0.6954216015555948,0.6745639000709384,0.7140522875816994,0.7360445538142728,0.7188247806434459,0.6347686547205135,0.6947955390334573,0.7099964041711615,0.6607848809179443,0.6690941264547744,0.7882816128818207,0.618979323532927,0.648,0.6554314283663852,0.7573816434791312,0.7033647028490396,2
